id_transacao,id_cliente,data_transacao,lugar_transacao
629526240,10897,2020-08-17,tienda
189212861,10897,2021-05-07,tienda
790497947,10897,2021-05-10,tienda
696255556,123,2021-01-06,tienda
542575330,123,2021-09-14,tienda
384513685,123,2022-01-15,tienda
441090843,123,2021-05-19,tienda
868759171,6103,2021-09-06,tienda
771842555,6103,2022-03-04,tienda
597890240,6103,2022-04-25,tienda
759608293,7899,2020-10-29,tienda
762229935,7899,2021-03-24,tienda
123574043,7899,2021-01-25,tienda
802697251,7899,2021-08-18,tienda
497858093,10500,2022-04-05,tienda
274316534,10500,2022-04-14,tienda
439049632,10500,2022-08-16,tienda
379376440,10500,2022-09-23,tienda
124203704,1655,2021-10-19,tienda
440630037,1655,2021-12-04,tienda
534068826,1655,2022-03-23,tienda
595527255,2406,2021-08-05,tienda
562006836,2406,2022-08-10,tienda
734367662,2406,2022-04-07,tienda
246121919,2406,2022-02-15,tienda
866740030,2406,2022-08-04,tienda
460083842,2406,2021-12-30,tienda
182453295,2406,2022-03-16,tienda
299036036,2406,2022-03-17,tienda
588645811,2712,2021-12-25,tienda
755356348,2712,2022-01-22,tienda
179664720,2712,2022-12-26,tienda
101917842,2712,2022-06-17,tienda
668918025,2712,2022-09-15,tienda
807408327,2712,2022-05-31,tienda
832998387,2712,2022-09-06,tienda
831245060,2712,2022-08-24,tienda
651242718,2712,2022-06-16,tienda
729192446,2712,2022-11-11,tienda
444303904,5517,2021-09-15,tienda
801990695,5517,2022-06-14,tienda
511555226,10643,2021-01-10,tienda
107660396,10643,2021-01-24,tienda
540001966,10643,2021-08-16,tienda
215695224,10643,2021-02-01,tienda
820122291,10643,2021-09-21,tienda
102622718,10643,2022-01-14,tienda
282480225,10643,2021-03-13,tienda
880432617,10643,2021-04-01,tienda
601329998,10643,2021-05-09,tienda
331675000,10643,2022-01-13,tienda
548543031,10643,2022-02-05,tienda
629648189,2254,2021-07-07,tienda
486319200,2254,2021-12-26,tienda
393558777,2254,2022-03-17,tienda
636072615,2254,2021-09-03,tienda
323876762,2254,2021-08-10,tienda
841891238,10281,2022-02-07,tienda
351856368,10281,2022-04-25,tienda
260839739,10281,2022-06-03,tienda
301381222,10281,2022-02-22,tienda
472388000,10281,2022-05-11,tienda
195450428,10281,2022-10-08,tienda
231183956,10281,2022-08-23,tienda
550782883,6958,2021-07-05,tienda
829531802,6958,2022-05-15,tienda
411710056,954,2022-03-27,tienda
539064023,954,2022-05-04,tienda
310786068,954,2022-12-08,tienda
228491560,5079,2021-03-03,tienda
352896727,5079,2021-08-04,tienda
581761209,5079,2022-06-25,tienda
659130796,10339,2021-06-23,tienda
756723192,10339,2022-04-01,tienda
445814343,10339,2022-07-17,tienda
829298497,10339,2022-09-03,tienda
734938549,4643,2020-08-26,tienda
175413321,4643,2020-10-28,tienda
889259114,4643,2021-06-26,tienda
478420685,4643,2020-12-30,tienda
545647347,3117,2021-10-18,tienda
551636565,3117,2022-01-24,tienda
503356212,3117,2022-01-13,tienda
684761248,3117,2022-09-22,tienda
841763914,3117,2022-04-19,tienda
222618280,6497,2020-11-07,tienda
439401372,6497,2022-09-06,tienda
240603303,6497,2021-03-27,tienda
899691383,6497,2021-01-28,tienda
381775117,6497,2021-06-28,tienda
528356700,5396,2021-01-13,tienda
466422945,5396,2022-08-20,tienda
634922868,5396,2021-12-30,tienda
889488009,5396,2021-05-07,tienda
340681643,5396,2022-08-23,tienda
210184987,5396,2021-08-02,tienda
674922023,5396,2021-02-03,tienda
249842688,5396,2021-01-25,tienda
149710710,5396,2021-09-20,tienda
199141694,5396,2022-07-20,tienda
453043213,5396,2022-04-25,tienda
857854262,5396,2022-05-08,tienda
535321349,5396,2022-09-18,tienda
564667162,5250,2021-10-30,tienda
841875076,5250,2022-03-01,tienda
609973912,5250,2021-11-06,tienda
134166310,5250,2022-04-22,tienda
561440387,5250,2022-07-22,tienda
326422361,5250,2022-05-27,tienda
183956619,5250,2022-05-17,tienda
237276077,5250,2022-03-29,tienda
128072212,5250,2022-01-12,tienda
224572714,5250,2022-05-05,tienda
532450431,5250,2022-06-16,tienda
155368460,1052,2021-02-16,tienda
587051636,1052,2021-08-16,tienda
194325407,1052,2022-09-04,tienda
197948757,1052,2021-05-25,tienda
516733365,1052,2021-09-17,tienda
857669179,1052,2021-12-23,tienda
624291340,1052,2022-07-18,tienda
545028605,2802,2020-12-15,tienda
532092197,2802,2021-09-19,tienda
456355370,2802,2021-12-02,tienda
686003971,2802,2021-02-27,tienda
119078785,2802,2021-06-13,tienda
555362557,2802,2022-04-08,tienda
884654433,2802,2021-10-30,tienda
233612626,6343,2022-03-31,tienda
679003545,6343,2022-06-25,tienda
588790241,6343,2022-07-26,tienda
355833885,6343,2022-05-22,tienda
368560733,6343,2022-04-15,tienda
214668160,6343,2022-04-11,tienda
325441501,6343,2022-11-30,tienda
786912407,6507,2021-10-04,tienda
143882736,6507,2022-04-02,tienda
448134344,6507,2022-04-23,tienda
891580177,6507,2022-01-05,tienda
183669523,7901,2021-11-06,tienda
764784671,7901,2022-08-31,tienda
731014621,7901,2022-07-27,tienda
245985256,4865,2021-08-31,tienda
771981511,4865,2022-03-28,tienda
149204871,4865,2021-11-08,tienda
488555853,4865,2022-03-10,tienda
812795858,4865,2022-10-09,tienda
279609980,4865,2022-05-17,tienda
244082019,4865,2022-10-02,tienda
424343839,4865,2021-11-02,tienda
569001705,2686,2021-10-21,tienda
248349971,2686,2022-02-21,tienda
250089827,3107,2022-05-02,tienda
187801528,3107,2022-07-10,tienda
677228536,3107,2022-05-29,tienda
357226152,3107,2022-11-23,tienda
489627827,3107,2022-09-12,tienda
319935020,3107,2022-05-04,tienda
248999218,3107,2022-08-25,tienda
263206954,7734,2020-12-19,tienda
459889973,7734,2021-06-19,tienda
231062860,7734,2021-01-11,tienda
343182262,7734,2022-10-22,tienda
416687479,7734,2022-01-31,tienda
644863438,7734,2021-03-12,tienda
127545085,7734,2021-08-16,tienda
848871165,1146,2020-09-07,tienda
684773542,1146,2021-07-04,tienda
517141281,1146,2021-10-18,tienda
792809905,1146,2021-05-18,tienda
671468753,1146,2020-12-29,tienda
416180066,1146,2022-02-25,tienda
842464388,1146,2022-08-07,tienda
541257053,11031,2021-05-21,tienda
435282390,11031,2021-07-16,tienda
207338986,11031,2021-07-05,tienda
506938532,7428,2021-09-30,tienda
701898355,7428,2022-04-28,tienda
135466796,7428,2022-08-25,tienda
480092137,7428,2022-06-16,tienda
218904316,7428,2022-04-15,tienda
851876868,7428,2022-08-09,tienda
216682740,7428,2022-10-27,tienda
257126862,7428,2022-01-02,tienda
394468898,975,2021-05-28,tienda
708287716,975,2022-04-12,tienda
625371037,975,2021-09-16,tienda
422092276,975,2021-08-24,tienda
317739265,975,2022-01-22,tienda
700004330,1103,2020-09-29,tienda
477072409,1103,2020-11-25,tienda
477116472,1103,2021-10-31,tienda
673828568,1103,2021-10-16,tienda
579496001,1103,2020-10-04,tienda
699755255,1103,2021-07-10,tienda
761225140,1103,2020-12-12,tienda
184737945,1103,2021-04-07,tienda
597902717,1103,2020-11-20,tienda
158644367,1103,2021-10-28,tienda
868944182,3422,2020-11-29,tienda
135247655,3422,2020-12-01,tienda
754915702,3422,2021-11-15,tienda
337575099,3422,2021-07-26,tienda
409149709,1055,2022-03-20,tienda
857982562,1055,2022-05-22,tienda
848292298,1055,2022-12-06,tienda
246428617,6544,2022-05-22,tienda
270009944,6544,2022-09-15,tienda
553848244,6544,2022-05-23,tienda
286115959,6544,2022-08-18,tienda
643735173,6544,2022-08-20,tienda
806645301,6544,2022-11-23,tienda
356065339,6544,2022-11-26,tienda
288192599,6544,2022-06-05,tienda
108063488,6544,2022-11-10,tienda
243913775,6544,2022-07-30,tienda
303060745,6544,2022-12-20,tienda
591256304,1241,2020-09-17,tienda
561345763,1241,2021-01-10,tienda
887509927,1241,2021-04-14,tienda
467505876,2909,2022-02-19,tienda
485938614,2909,2022-03-04,tienda
141818890,2909,2022-05-20,tienda
462347507,2909,2022-09-18,tienda
695823290,2909,2022-05-22,tienda
751736486,2909,2022-07-30,tienda
843793862,5802,2021-02-28,tienda
247976389,5802,2021-04-14,tienda
444514025,5802,2021-03-18,tienda
419495728,5802,2022-02-22,tienda
285996441,1407,2020-10-29,tienda
656566359,1407,2021-08-21,tienda
256689581,1407,2020-12-13,tienda
679207748,6183,2021-06-10,tienda
139753667,6183,2022-08-12,tienda
899770897,6183,2022-07-07,tienda
104223622,6183,2022-04-19,tienda
464198534,340,2020-12-15,tienda
142831639,340,2021-01-08,tienda
416565876,340,2021-03-21,tienda
327969611,340,2021-01-10,tienda
681070479,340,2022-01-26,tienda
244261648,340,2021-03-16,tienda
584939247,340,2021-05-14,tienda
640521857,340,2021-05-05,tienda
318038456,5991,2021-06-08,tienda
270022894,5991,2022-06-29,tienda
316088650,5991,2022-06-04,tienda
813028903,5991,2022-03-03,tienda
552583074,3104,2020-09-17,tienda
168980907,3104,2021-09-24,tienda
430565663,3104,2021-06-07,tienda
449599278,3104,2021-10-18,tienda
492625208,3104,2020-11-24,tienda
393012653,3104,2021-08-27,tienda
841586350,3104,2020-11-03,tienda
259870763,3104,2021-02-26,tienda
723707178,3104,2021-10-25,tienda
484780068,3104,2021-02-19,tienda
321509061,3104,2022-05-15,tienda
272345749,3104,2020-11-02,tienda
397947087,9729,2021-06-02,tienda
891145262,9729,2022-03-03,tienda
603261729,9729,2021-12-08,tienda
288126766,9729,2022-04-21,tienda
188814306,9729,2022-02-14,tienda
389751676,9729,2021-11-11,tienda
369282099,9729,2021-08-11,tienda
156716712,1008,2020-12-21,tienda
649055065,1008,2021-06-12,tienda
510827037,1008,2021-01-10,tienda
306315723,1008,2022-01-24,tienda
162580527,1008,2022-11-29,tienda
547378693,1008,2022-02-14,tienda
555794929,1008,2022-01-07,tienda
655197590,1008,2022-02-20,tienda
543195557,1008,2021-08-04,tienda
622795767,1008,2022-02-03,tienda
258813077,1008,2021-12-07,tienda
760524632,1008,2021-09-28,tienda
316349577,1008,2021-02-15,tienda
883781539,11091,2022-05-16,tienda
206887966,11091,2022-12-10,tienda
425907659,11091,2022-12-20,tienda
776476412,3969,2021-11-01,tienda
892718182,3969,2022-03-31,tienda
428746163,1916,2021-07-24,tienda
206272361,1916,2022-05-05,tienda
226850478,1916,2022-08-16,tienda
414351598,1916,2022-03-05,tienda
282174547,1916,2021-08-20,tienda
519460389,1916,2022-06-13,tienda
546492783,9907,2021-12-04,tienda
370279308,9907,2021-12-24,tienda
314072483,9907,2022-09-07,tienda
435162761,9907,2022-01-23,tienda
247672156,9907,2022-03-07,tienda
429767037,9907,2022-12-06,tienda
736990221,9907,2022-12-25,tienda
199999066,9907,2022-10-30,tienda
361916830,9907,2022-02-27,tienda
580473563,9907,2022-11-04,tienda
760459498,87,2021-08-26,tienda
183337077,87,2022-02-05,tienda
399482460,87,2021-12-12,tienda
460943639,8659,2022-01-21,tienda
234952917,8659,2022-02-14,tienda
579229020,8659,2022-06-08,tienda
559254405,8659,2022-08-23,tienda
100011037,8659,2022-09-06,tienda
310840569,8659,2022-02-17,tienda
875621390,8659,2022-09-22,tienda
523092795,8659,2022-06-23,tienda
596534331,8659,2022-12-14,tienda
284243001,8659,2022-04-22,tienda
602777040,8659,2022-11-03,tienda
150660678,6262,2021-04-10,tienda
786169567,6262,2022-06-04,tienda
696211616,6262,2021-06-22,tienda
398629199,6262,2021-09-15,tienda
797806172,6262,2021-11-02,tienda
480165156,6262,2022-06-14,tienda
871197840,6262,2022-04-29,tienda
579568312,6262,2021-05-11,tienda
213601635,6147,2020-10-18,tienda
424445667,6147,2021-03-29,tienda
825304812,8832,2020-09-12,tienda
380944091,8832,2021-10-17,tienda
228173238,8832,2021-01-19,tienda
115532314,8832,2021-03-20,tienda
444345661,10067,2021-08-10,tienda
432346052,10067,2022-06-05,tienda
725486149,7532,2020-08-30,tienda
223129242,7532,2021-07-30,tienda
226264056,7532,2021-09-05,tienda
658507464,7532,2021-01-25,tienda
502281680,4915,2020-08-03,tienda
607485862,4915,2020-11-12,tienda
502004077,4915,2021-02-26,tienda
847458558,4915,2021-08-03,tienda
746393775,4915,2021-03-02,tienda
582927147,4915,2020-08-25,tienda
293447537,4915,2022-05-16,tienda
403336297,4915,2021-11-25,tienda
424703752,4915,2021-11-26,tienda
767224390,4915,2021-05-03,tienda
836567943,4915,2020-12-26,tienda
502039039,4915,2020-10-08,tienda
853023296,2115,2022-06-20,tienda
369760644,2115,2022-11-22,tienda
692482210,2115,2022-11-12,tienda
793696063,2115,2022-07-11,tienda
727226984,2088,2021-10-04,tienda
109726342,2088,2022-03-01,tienda
488611608,2088,2021-12-29,tienda
346702765,2088,2021-12-31,tienda
526986920,2088,2022-06-23,tienda
718861517,2088,2022-08-30,tienda
476695257,2088,2021-10-07,tienda
303853682,2088,2021-11-03,tienda
860493178,2088,2021-12-12,tienda
571542473,2088,2022-03-03,tienda
463930759,2088,2021-12-04,tienda
521887092,2088,2022-09-11,tienda
200575237,2493,2021-08-02,tienda
198292210,2493,2022-09-28,tienda
868047351,2493,2021-11-05,tienda
291535576,2493,2022-03-02,tienda
769670528,2493,2021-12-14,tienda
277074686,2493,2021-11-30,tienda
466648641,2493,2022-08-01,tienda
485958833,2493,2021-12-03,tienda
263117804,6292,2021-03-30,tienda
360014709,6292,2022-01-01,tienda
455693123,6292,2021-04-19,tienda
361215743,6292,2021-12-09,tienda
857283968,6292,2022-02-14,tienda
881466220,6292,2021-06-20,tienda
501511741,6292,2021-04-07,tienda
333214275,6292,2022-02-28,tienda
731064504,6292,2021-04-21,tienda
106633150,6292,2022-12-29,tienda
165293374,1631,2020-09-03,tienda
781358963,1631,2022-05-06,tienda
736328752,1631,2021-12-07,tienda
618228086,1631,2021-03-24,tienda
798499928,1631,2022-03-17,tienda
679896855,1631,2021-02-28,tienda
684912569,1631,2020-12-16,tienda
701935448,10104,2021-11-03,tienda
352204352,10104,2022-06-05,tienda
633744152,3006,2021-04-22,tienda
776792199,3006,2022-07-28,tienda
579726999,3006,2021-08-05,tienda
112876009,3919,2021-03-11,tienda
296357256,3919,2021-05-30,tienda
776104315,3919,2021-12-25,tienda
253358683,3919,2021-05-12,tienda
571668889,3919,2022-04-30,tienda
572992557,3919,2022-01-07,tienda
248708635,3919,2022-03-10,tienda
758659429,3919,2021-12-05,tienda
653799814,642,2020-08-14,tienda
463481269,642,2021-07-08,tienda
307020561,4369,2022-01-10,tienda
694503157,4369,2022-04-28,tienda
779134617,4369,2022-08-07,tienda
874426338,4369,2022-05-19,tienda
464872613,4369,2022-11-12,tienda
178637120,4369,2022-08-11,tienda
894631709,10127,2022-04-06,tienda
431510057,10127,2022-07-08,tienda
587194835,10127,2022-07-19,tienda
895820531,10127,2022-06-27,tienda
513823987,271,2021-10-02,tienda
848381979,271,2022-05-29,tienda
726335248,271,2021-10-08,tienda
442008906,4973,2022-05-11,tienda
118050501,4973,2022-11-16,tienda
559378144,2948,2022-03-01,tienda
868873125,2948,2022-11-01,tienda
131600645,2948,2022-12-01,tienda
818681447,2948,2022-03-23,tienda
299103920,2948,2022-07-26,tienda
673808728,2715,2020-08-06,tienda
223043833,2715,2021-04-09,tienda
349110824,10432,2022-01-30,tienda
312693837,10432,2022-08-21,tienda
565044500,10432,2022-04-12,tienda
331382179,9216,2022-01-23,tienda
249822281,9216,2022-07-03,tienda
706343207,9216,2022-11-19,tienda
448104225,7124,2021-02-01,tienda
434600636,7124,2021-11-20,tienda
329365107,7124,2021-09-12,tienda
898487384,7124,2021-03-11,tienda
853067352,9727,2022-02-28,tienda
543912142,9727,2022-10-20,tienda
528608700,9727,2022-11-20,tienda
807786194,9727,2022-04-04,tienda
662727738,5136,2022-01-17,tienda
796408491,5136,2022-01-29,tienda
385174721,5136,2022-02-07,tienda
114851569,5136,2022-10-08,tienda
567016319,5136,2022-03-20,tienda
441779253,5136,2022-05-25,tienda
789477691,5136,2022-11-01,tienda
660438457,5136,2022-10-24,tienda
391759402,9790,2021-11-23,tienda
733084206,9790,2022-01-19,tienda
443335913,9790,2021-12-10,tienda
793599944,9790,2022-10-27,tienda
681874955,1818,2022-03-25,tienda
294846023,1818,2022-03-30,tienda
376645921,1100,2022-03-24,tienda
459088596,1100,2022-04-05,tienda
376140718,1100,2022-08-02,tienda
130010627,7873,2021-07-06,tienda
847144868,7873,2021-10-15,tienda
814067728,7873,2022-01-02,tienda
692699103,7873,2021-09-29,tienda
240604841,7873,2022-08-14,tienda
742816479,7873,2022-10-27,tienda
589977243,7873,2021-12-03,tienda
451495287,10609,2021-10-12,tienda
475201369,10609,2022-01-18,tienda
626027495,10609,2022-05-30,tienda
866180074,10609,2021-11-12,tienda
791875950,6950,2021-12-15,tienda
279582722,6950,2022-12-15,tienda
403012764,6950,2022-04-24,tienda
797796173,7233,2020-09-17,tienda
400607513,7233,2021-04-17,tienda
715277051,7233,2020-09-23,tienda
871858481,7233,2021-10-17,tienda
740913112,7233,2021-09-23,tienda
747603801,7233,2021-09-18,tienda
223919948,9481,2022-01-28,tienda
296664094,9481,2022-02-21,tienda
544142323,9481,2022-07-02,tienda
833684618,7699,2021-10-02,tienda
753677558,7699,2022-06-10,tienda
275094896,7699,2022-12-10,tienda
726272492,2711,2021-06-27,tienda
186717533,2711,2021-07-20,tienda
627247549,2711,2021-08-10,tienda
311068447,8933,2022-05-12,tienda
435552094,8933,2022-06-05,tienda
899526865,8933,2022-08-17,tienda
119235955,8933,2022-07-23,tienda
473849192,8726,2022-04-29,tienda
886914496,8726,2022-04-30,tienda
384984782,8726,2022-07-20,tienda
323988682,8726,2022-08-10,tienda
719357074,1515,2022-01-22,tienda
799240609,1515,2022-12-12,tienda
230730911,1515,2022-12-30,tienda
333238487,5186,2022-03-12,tienda
669026760,5186,2022-07-02,tienda
805534732,5186,2022-11-12,tienda
667997822,5186,2022-08-21,tienda
806208603,5186,2022-08-31,tienda
886086106,5186,2022-06-24,tienda
884671088,5186,2022-09-11,tienda
726051433,5186,2022-05-07,tienda
503096041,5186,2022-04-12,tienda
358652750,10157,2022-01-25,tienda
164149413,10157,2022-09-26,tienda
325786117,10157,2022-12-14,tienda
666138761,10157,2022-01-27,tienda
593580024,10157,2022-05-31,tienda
769079277,10157,2022-07-25,tienda
773045958,5667,2020-10-11,tienda
670751849,5667,2021-06-30,tienda
444513554,5667,2022-01-30,tienda
743394240,5667,2021-05-04,tienda
344274658,902,2022-03-04,tienda
332499512,902,2022-09-25,tienda
742152249,902,2022-07-23,tienda
245077966,902,2022-06-11,tienda
314127844,977,2021-08-01,tienda
443950601,977,2022-06-16,tienda
364237616,977,2022-01-08,tienda
217965817,977,2021-08-19,tienda
256712883,977,2021-09-21,tienda
728746763,977,2022-03-05,tienda
377327477,977,2021-10-12,tienda
368466620,977,2021-08-28,tienda
159152468,7313,2021-06-03,tienda
638493809,7313,2021-07-29,tienda
301940691,7313,2022-08-13,tienda
326330666,7313,2021-09-18,tienda
818199419,7313,2021-10-09,tienda
481367409,7313,2021-12-09,tienda
797191157,7313,2021-11-05,tienda
744371040,7313,2021-07-02,tienda
747661681,7313,2021-09-25,tienda
659606586,7313,2022-02-07,tienda
130560655,7313,2022-01-21,tienda
192826849,7600,2021-10-28,tienda
206427418,7600,2022-04-24,tienda
506348556,7600,2022-06-14,tienda
492990825,9706,2021-06-24,tienda
229838107,9706,2021-10-06,tienda
163911449,9706,2022-04-18,tienda
550540647,2429,2021-02-14,tienda
539006663,2429,2021-07-24,tienda
180283082,2429,2021-03-20,tienda
451775732,2429,2021-10-05,tienda
201945683,2429,2022-04-04,tienda
876114343,2429,2022-03-19,tienda
131010633,2429,2022-03-25,tienda
207807588,2429,2021-10-15,tienda
836538762,3520,2021-03-27,tienda
797247836,3520,2022-02-11,tienda
251280565,3520,2021-10-15,tienda
199870640,3520,2022-08-16,tienda
875874549,3520,2022-08-18,tienda
544570230,3520,2021-06-13,tienda
373007296,3520,2021-09-03,tienda
724874900,10394,2021-12-23,tienda
692285395,10394,2022-06-20,tienda
612466302,10394,2022-10-26,tienda
216182226,10394,2022-06-25,tienda
509743382,10394,2022-05-02,tienda
235051910,4548,2021-11-23,tienda
842094845,4548,2022-07-17,tienda
120632558,4548,2022-07-02,tienda
198384276,9362,2022-03-05,tienda
760968813,9362,2022-09-21,tienda
129399854,9362,2022-06-17,tienda
646054669,9362,2022-07-07,tienda
190708345,9362,2022-03-29,tienda
366010159,9362,2022-08-18,tienda
863011537,9362,2022-04-08,tienda
128041857,3968,2021-06-28,tienda
806763252,3968,2021-10-03,tienda
353079384,3968,2022-03-11,tienda
327998860,3968,2021-07-29,tienda
228607662,3968,2022-01-05,tienda
581086985,3968,2021-07-15,tienda
634110654,3968,2022-02-09,tienda
255966777,3968,2021-07-24,tienda
295486611,3968,2022-01-10,tienda
